iter	Passed	Remaining
1667	37735	3574
1668	37753	3551
1669	37767	3527
1670	37782	3504
1671	37815	3483
1672	37832	3459
1673	37842	3436
1674	37852	3412
1675	37913	3393
1676	37974	3374
1677	37986	3350
1678	38004	3327
1679	38019	3304
1680	38031	3280
1681	38041	3256
1682	38050	3233
1683	38074	3210
1684	38127	3190
1685	38139	3167
1686	38151	3143
1687	38212	3124
1688	38226	3100
1689	38238	3077
1690	38252	3053
1691	38278	3031
1692	38298	3008
1693	38311	2985
1694	38325	2962
1695	38351	2939
1696	38365	2916
1697	38398	2894
1698	38406	2870
1699	38414	2847
1700	38422	2823
1701	38430	2799
1702	38440	2776
1703	38450	2752
1704	38460	2729
1705	38467	2705
1706	38478	2682
1707	38489	2659
1708	38499	2635
1709	38507	2612
1710	38520	2589
1711	38530	2565
1712	38540	2542
1713	38548	2518
1714	38563	2495
1715	38571	2472
1716	38580	2449
1717	38588	2425
1718	38596	2402
1719	38606	2379
1720	38616	2356
1721	38650	2334
1722	38712	2314
1723	38779	2294
1724	38847	2274
1725	38912	2254
1726	38983	2234
1727	39049	2214
1728	39063	2191
1729	39091	2169
1730	39119	2146
1731	39129	2123
1732	39147	2100
1733	39157	2077
1734	39217	2056
1735	39228	2033
1736	39238	2010
1737	39248	1987
1738	39260	1964
1739	39273	1941
1740	39286	1918
1741	39301	1895
1742	39311	1871
1743	39319	1848
1744	39327	1825
1745	39341	1802
1746	39356	1779
1747	39375	1757
1748	39387	1734
1749	39404	1711
1750	39417	1688
1751	39432	1665
1752	39443	1642
1753	39456	1619
1754	39466	1596
1755	39475	1573
1756	39485	1550
1757	39500	1527
1758	39516	1505
1759	39534	1482
1760	39594	1461
1761	39606	1438
1762	39615	1415
1763	39623	1392
1764	39631	1369
1765	39639	1346
1766	39653	1324
1767	39662	1301
1768	39696	1279
1769	39706	1256
1770	39722	1233
1771	39733	1210
1772	39747	1188
1773	39755	1165
1774	39763	1142
1775	39772	1119
1776	39793	1097
1777	39812	1074
1778	39820	1052
1779	39869	1030
1780	39887	1007
1781	39897	985
1782	39907	962
1783	39921	939
1784	39940	917
1785	39950	894
1786	39970	872
1787	39990	849
1788	39998	827
1789	40006	804
1790	40014	781
1791	40038	759
1792	40055	737
1793	40063	714
1794	40071	692
1795	40082	669
1796	40090	646
1797	40107	624
1798	40115	602
1799	40123	579
1800	40135	557
1801	40146	534
1802	40154	512
1803	40163	489
1804	40176	467
1805	40189	445
1806	40205	422
1807	40216	400
1808	40229	378
1809	40258	355
1810	40269	333
1811	40287	311
1812	40298	288
1813	40358	266
1814	40381	244
1815	40442	222
1816	40452	200
1817	40486	178
1818	40548	156
1819	40610	133
1820	40660	111
1821	40680	89
1822	40745	67
1823	40769	44
1824	40790	22
1825	40799	0
